,Date,P_SUM
81,"03/25/2023, 11:16:11",273.30437824975525
82,"03/25/2023, 11:16:41",59278.94575392304
83,"03/25/2023, 11:17:11",97564.76372073014
84,"03/25/2023, 11:17:41",96850.07134217596
85,"03/25/2023, 11:18:11",87461.7412214919
86,"03/25/2023, 11:18:41",85497.36243755976
87,"03/25/2023, 11:19:12",97594.88937385449
88,"03/25/2023, 11:19:42",97505.63317485953
89,"03/25/2023, 11:20:12",91910.82031824344
90,"03/25/2023, 11:20:42",99196.67431862238
91,"03/25/2023, 11:21:12",96059.90600514536
92,"03/25/2023, 11:21:42",103635.8303869249
93,"03/25/2023, 11:22:12",96845.29426529516
94,"03/25/2023, 11:22:43",98171.96471815334
95,"03/25/2023, 11:23:13",109809.2137111221
96,"03/25/2023, 11:23:43",103590.52399373376
97,"03/25/2023, 11:24:13",109461.76335867489
98,"03/25/2023, 11:24:43",102700.05883519063
99,"03/25/2023, 11:25:13",111359.7435347031
100,"03/25/2023, 11:25:43",102194.03560764546
101,"03/25/2023, 11:26:13",111304.28103439003
102,"03/25/2023, 11:26:43",113319.78579587842
103,"03/25/2023, 11:27:14",104815.26961400147
104,"03/25/2023, 11:27:44",103163.10417022034
105,"03/25/2023, 11:28:14",104179.2857471448
106,"03/25/2023, 11:28:44",118672.73393949946
107,"03/25/2023, 11:29:14",99177.49699261611
108,"03/25/2023, 11:29:44",106350.99771708855
109,"03/25/2023, 11:30:14",109423.9264284396
110,"03/25/2023, 11:30:44",99637.892350518
111,"03/25/2023, 11:31:14",120850.86363050411
112,"03/25/2023, 11:31:44",99633.88778171796
113,"03/25/2023, 11:32:14",105238.8031148388
114,"03/25/2023, 11:32:44",113517.27345371344
115,"03/25/2023, 11:33:15",131656.71082172295
116,"03/25/2023, 11:33:45",101658.66688529824
117,"03/25/2023, 11:34:15",110545.49124603612
118,"03/25/2023, 11:34:45",113312.93334152948
119,"03/25/2023, 11:35:15",111134.65829593648
120,"03/25/2023, 11:35:45",122632.52121946054
121,"03/25/2023, 11:36:15",131271.98770911523
122,"03/25/2023, 11:36:45",114047.44001184848
123,"03/25/2023, 11:37:15",113225.21467476412
124,"03/25/2023, 11:37:45",109965.62755502424
125,"03/25/2023, 11:38:15",110226.7687145456
126,"03/25/2023, 11:38:46",116091.03205710664
127,"03/25/2023, 11:39:16",111840.60245703884
128,"03/25/2023, 11:39:46",104963.62991564102
129,"03/25/2023, 11:40:16",125693.09362664036
130,"03/25/2023, 11:40:46",107674.46671019336
131,"03/25/2023, 11:41:16",116244.52334245064
132,"03/25/2023, 11:41:46",113354.3166576234
133,"03/25/2023, 11:42:16",105635.7706531782
134,"03/25/2023, 11:42:46",111773.2490657352
135,"03/25/2023, 11:43:16",111488.32446959314
136,"03/25/2023, 11:43:46",111918.16941965849
137,"03/25/2023, 11:44:17",104041.51920056138
138,"03/25/2023, 11:44:47",114185.0528883638
139,"03/25/2023, 11:45:17",106238.3146492501
140,"03/25/2023, 11:45:47",101763.21525179036
141,"03/25/2023, 11:46:17",122509.95398888044
142,"03/25/2023, 11:46:47",105551.8882499002
143,"03/25/2023, 11:47:17",112822.89230000184
144,"03/25/2023, 11:47:47",112648.5900294746
145,"03/25/2023, 11:48:17",113874.13825986034
146,"03/25/2023, 11:48:47",108474.2076549237
147,"03/25/2023, 11:49:17",132064.815781193
148,"03/25/2023, 11:49:48",99746.28862216928
149,"03/25/2023, 11:50:18",113590.72525165064
150,"03/25/2023, 11:50:48",114105.32273680848
151,"03/25/2023, 11:51:18",107013.7266618797
152,"03/25/2023, 11:51:48",117337.57853728246
153,"03/25/2023, 11:52:18",110773.83099731772
154,"03/25/2023, 11:52:48",115292.44496836436
155,"03/25/2023, 11:53:18",99247.79406379689
156,"03/25/2023, 11:53:48",123996.432216337
157,"03/25/2023, 11:54:18",116599.72638309856
158,"03/25/2023, 11:54:48",123074.39384593224
159,"03/25/2023, 11:55:18",103139.08008361186
160,"03/25/2023, 11:55:48",112095.48754842817
161,"03/25/2023, 11:56:19",119187.68254649996
162,"03/25/2023, 11:56:49",120312.29478978582
163,"03/25/2023, 11:57:19",132130.3782915549
164,"03/25/2023, 11:57:49",102728.7084906365
165,"03/25/2023, 11:58:19",107238.49308514775
166,"03/25/2023, 11:58:49",114349.3764167268
167,"03/25/2023, 11:59:19",99498.4096551972
168,"03/25/2023, 11:59:49",111624.24897107384
169,"03/25/2023, 12:00:19",107941.71409289938
170,"03/25/2023, 12:00:49",111642.35010767418
171,"03/25/2023, 12:01:20",108858.34856555008
172,"03/25/2023, 12:01:50",104984.90407305352
173,"03/25/2023, 12:02:20",119470.23319716408
174,"03/25/2023, 12:02:50",113239.47422596996
175,"03/25/2023, 12:03:20",108168.29994316492
176,"03/25/2023, 12:03:50",109599.64565673824
177,"03/25/2023, 12:04:20",108355.6518625756
178,"03/25/2023, 12:04:50",105635.61349060856
179,"03/25/2023, 12:05:20",123168.7890114923
180,"03/25/2023, 12:05:50",112411.83285053086
181,"03/25/2023, 12:06:21",109416.56789398528
182,"03/25/2023, 12:06:51",118177.3055691638
183,"03/25/2023, 12:07:21",112290.35200498054
184,"03/25/2023, 12:07:51",118540.86622803244
185,"03/25/2023, 12:08:21",112979.97304539032
186,"03/25/2023, 12:08:51",122205.72472431886
187,"03/25/2023, 12:09:21",111583.68838855908
188,"03/25/2023, 12:09:51",106190.82544259077
189,"03/25/2023, 12:10:21",121712.50983043104
190,"03/25/2023, 12:10:51",113179.87252500946
191,"03/25/2023, 12:11:21",109796.92709067228
192,"03/25/2023, 12:11:51",117331.01795627728
193,"03/25/2023, 12:12:22",110628.55723549964
194,"03/25/2023, 12:12:52",107768.98477854604
195,"03/25/2023, 12:13:22",122954.5719386178
196,"03/25/2023, 12:13:52",110958.50117446744
197,"03/25/2023, 12:14:22",111660.3932022249
198,"03/25/2023, 12:14:52",114414.67289092756
199,"03/25/2023, 12:15:22",109948.59246294443
200,"03/25/2023, 12:15:52",118459.82988089776
201,"03/25/2023, 12:16:22",121171.02590418086
202,"03/25/2023, 12:16:52",111581.36637395776
203,"03/25/2023, 12:17:22",115953.23762406818
204,"03/25/2023, 12:17:53",101740.907480229
205,"03/25/2023, 12:18:23",112690.44300387212
206,"03/25/2023, 12:18:53",128156.44228177484
207,"03/25/2023, 12:19:23",98094.80421619018
208,"03/25/2023, 12:19:53",112520.39077511102
209,"03/25/2023, 12:20:23",109420.79415347886
210,"03/25/2023, 12:20:53",101955.31131878162
211,"03/25/2023, 12:21:23",120307.21235757844
212,"03/25/2023, 12:21:53",109060.88172395638
213,"03/25/2023, 12:22:23",118816.36240046869
214,"03/25/2023, 12:22:53",112866.70456776844
215,"03/25/2023, 12:23:24",101381.91740373464
216,"03/25/2023, 12:23:54",104872.29468036682
217,"03/25/2023, 12:24:24",107399.33425684708
218,"03/25/2023, 12:24:54",100790.58101144349
219,"03/25/2023, 12:25:24",118688.96276265023
220,"03/25/2023, 12:25:54",87574.03362808566
221,"03/25/2023, 12:26:24",97692.98093653026
222,"03/25/2023, 12:26:54",92872.3176363886
223,"03/25/2023, 12:27:24",87277.63844476937
224,"03/25/2023, 12:27:54",90777.9035401356
225,"03/25/2023, 12:28:24",96552.84582295873
226,"03/25/2023, 12:28:54",88442.18519423142
227,"03/25/2023, 12:29:25",89770.39550765353
228,"03/25/2023, 12:29:55",98149.32881775589
229,"03/25/2023, 12:30:25",92627.67904561562
230,"03/25/2023, 12:30:55",100742.94079566954
231,"03/25/2023, 12:31:25",96619.57854684412
232,"03/25/2023, 12:31:55",98111.89136317409
233,"03/25/2023, 12:32:25",103987.13579584398
234,"03/25/2023, 12:32:55",101557.4041312158
235,"03/25/2023, 12:33:25",110108.89961452589
236,"03/25/2023, 12:33:55",105710.64755805708
237,"03/25/2023, 12:34:25",100525.66761762982
238,"03/25/2023, 12:34:56",103752.83118453568
239,"03/25/2023, 12:35:26",112234.01146891896
240,"03/25/2023, 12:35:56",119113.88711065204
241,"03/25/2023, 12:36:26",110657.57343729856
242,"03/25/2023, 16:01:03",104413.20931652511
243,"03/25/2023, 16:01:33",105771.38543460645
244,"03/25/2023, 16:02:03",103772.55220220234
245,"03/25/2023, 16:02:33",105454.38428694475
246,"03/25/2023, 16:03:03",111023.1440519498
247,"03/25/2023, 16:03:34",111282.64523252942
248,"03/25/2023, 16:04:04",122737.81831176102
249,"03/25/2023, 16:04:34",122584.03182688136
250,"03/25/2023, 16:05:04",95299.88478160434
251,"03/25/2023, 16:05:34",111364.79718444467
252,"03/25/2023, 16:06:04",99181.2792054843
253,"03/25/2023, 16:06:34",112412.77965106993
254,"03/25/2023, 16:07:05",131795.05130272766
255,"03/25/2023, 16:07:35",97206.47530442796
256,"03/25/2023, 16:08:05",129679.16447540258
257,"03/25/2023, 16:08:35",89449.3764069301
258,"03/25/2023, 16:09:05",72297.68816073368
259,"03/25/2023, 16:09:35",69886.2064797956
260,"03/25/2023, 16:10:05",78310.02914908859
261,"03/25/2023, 16:10:36",90814.44475229604
262,"03/25/2023, 16:11:06",123752.4419003754
263,"03/25/2023, 16:11:36",101604.1249875344
264,"03/25/2023, 16:12:06",100986.67699056602
265,"03/25/2023, 16:12:36",113529.48257389084
266,"03/25/2023, 16:13:06",113246.74195538412
267,"03/25/2023, 16:13:36",110697.34371660558
268,"03/25/2023, 16:14:07",107604.7490616506
269,"03/25/2023, 16:14:37",117093.36303812575
270,"03/25/2023, 16:15:07",105380.37016834608
271,"03/25/2023, 16:15:37",99586.35516825362
272,"03/25/2023, 16:16:07",107743.13544410426
273,"03/25/2023, 16:16:37",112232.2076750236
274,"03/25/2023, 16:17:07",107025.5727282055
275,"03/25/2023, 16:17:38",107918.06220717033
276,"03/25/2023, 16:18:08",111331.42300595086
277,"03/25/2023, 16:18:38",113042.20942299571
278,"03/25/2023, 16:19:08",117042.78679271616
279,"03/25/2023, 16:19:38",102490.53352237334
280,"03/25/2023, 16:20:08",111887.6298219458
281,"03/25/2023, 16:20:38",116442.02632331917
282,"03/25/2023, 16:21:09",104420.4584459043
283,"03/25/2023, 16:21:39",115786.67784329882
284,"03/25/2023, 16:22:09",111284.93431783048
285,"03/25/2023, 16:22:39",111249.47195602952
286,"03/25/2023, 16:23:09",106337.48705800058
287,"03/25/2023, 16:23:39",107453.69321405356
288,"03/25/2023, 16:24:09",116430.66386275264
289,"03/25/2023, 16:24:40",109115.00335736718
290,"03/25/2023, 16:25:10",110326.5025844975
291,"03/25/2023, 16:25:40",106314.67353895292
292,"03/25/2023, 16:26:10",111396.31684461593
293,"03/25/2023, 16:26:40",111186.4883494022
294,"03/25/2023, 16:27:10",117766.75592062317
295,"03/25/2023, 16:27:41",108436.93185327073
296,"03/25/2023, 16:28:11",113126.62468222433
297,"03/25/2023, 16:28:41",111415.64617759427
298,"03/25/2023, 16:29:11",101608.86481106534
299,"03/25/2023, 16:29:41",124645.3832425168
300,"03/25/2023, 16:30:11",111271.16088957836
301,"03/25/2023, 16:30:41",111345.14038786868
302,"03/25/2023, 16:31:12",105465.08634365047
303,"03/25/2023, 16:31:42",110110.96601127578
304,"03/25/2023, 16:32:12",112463.60486194708
305,"03/25/2023, 16:32:42",122942.92145237874
306,"03/25/2023, 16:33:12",106940.02889204772
307,"03/25/2023, 16:33:42",111417.36232633171
308,"03/25/2023, 16:34:13",103676.2600837864
309,"03/25/2023, 16:34:43",104057.18024274602
310,"03/25/2023, 16:35:13",109688.36567359055
311,"03/25/2023, 16:35:43",106196.22601415293
312,"03/25/2023, 16:36:13",99372.39836989928
313,"03/25/2023, 16:36:44",131230.6738625134
314,"03/25/2023, 16:37:14",95493.11873886218
315,"03/25/2023, 16:37:44",114690.47307730815
316,"03/25/2023, 16:38:14",106895.087215804
317,"03/25/2023, 16:38:44",87917.341707386
318,"03/25/2023, 16:39:14",97905.88117001115
319,"03/25/2023, 16:39:44",129018.51207224684
320,"03/25/2023, 16:40:15",76284.97290324859
321,"03/25/2023, 16:40:45",27099.671284046774
322,"03/25/2023, 16:41:15",406.2706519917399
323,"03/25/2023, 16:41:45",273.30437824975525
324,"03/25/2023, 16:42:15",59278.94575392304
325,"03/25/2023, 16:42:45",97564.76372073014
326,"03/25/2023, 16:43:16",96850.07134217596
327,"03/25/2023, 16:43:46",87461.7412214919
328,"03/25/2023, 16:44:16",85497.36243755976
329,"03/25/2023, 16:44:46",97594.88937385449
330,"03/25/2023, 16:45:16",97505.63317485953
331,"03/25/2023, 16:45:46",91910.82031824344
332,"03/25/2023, 16:46:16",99196.67431862238
333,"03/25/2023, 16:46:47",96059.90600514536
334,"03/25/2023, 16:47:17",103635.8303869249
335,"03/25/2023, 16:47:47",96845.29426529516
336,"03/25/2023, 16:48:17",98171.96471815334
337,"03/25/2023, 16:48:47",109809.2137111221
338,"03/25/2023, 16:49:17",103590.52399373376
339,"03/25/2023, 16:49:47",109461.76335867489
340,"03/25/2023, 16:50:18",102700.05883519063
341,"03/25/2023, 16:50:48",111359.7435347031
342,"03/25/2023, 16:51:18",102194.03560764546
343,"03/25/2023, 16:51:48",111304.28103439003
344,"03/25/2023, 16:52:18",113319.78579587842
345,"03/25/2023, 16:52:48",104815.26961400147
346,"03/25/2023, 16:53:18",103163.10417022034
347,"03/25/2023, 16:53:48",104179.2857471448
348,"03/25/2023, 16:54:19",118672.73393949946
349,"03/25/2023, 16:54:49",99177.49699261611
350,"03/25/2023, 16:55:19",106350.99771708855
351,"03/25/2023, 16:55:49",109423.9264284396
352,"03/25/2023, 16:56:19",99637.892350518
353,"03/25/2023, 16:56:49",120850.86363050411
354,"03/25/2023, 16:57:20",99633.88778171796
355,"03/25/2023, 16:57:50",105238.8031148388
356,"03/25/2023, 16:58:20",113517.27345371344
357,"03/25/2023, 16:58:50",131656.71082172295
358,"03/25/2023, 16:59:20",101658.66688529824
359,"03/25/2023, 16:59:50",110545.49124603612
360,"03/25/2023, 17:00:21",113312.93334152948
361,"03/25/2023, 17:00:51",111134.65829593648
362,"03/25/2023, 17:01:21",122632.52121946054
363,"03/25/2023, 17:01:51",131271.98770911523
364,"03/25/2023, 17:02:21",114047.44001184848
365,"03/25/2023, 17:02:51",113225.21467476412
366,"03/25/2023, 17:03:21",109965.62755502424
367,"03/25/2023, 17:03:52",110226.7687145456
368,"03/25/2023, 17:04:22",116091.03205710664
369,"03/25/2023, 17:04:52",111840.60245703884
370,"03/25/2023, 17:05:22",104963.62991564102
371,"03/25/2023, 17:05:52",125693.09362664036
372,"03/25/2023, 17:06:22",107674.46671019336
373,"03/25/2023, 17:06:53",116244.52334245064
374,"03/25/2023, 17:07:23",113354.3166576234
375,"03/25/2023, 17:07:53",105635.7706531782
376,"03/25/2023, 17:08:23",111773.2490657352
377,"03/25/2023, 17:08:53",111488.32446959314
378,"03/25/2023, 17:09:23",111918.16941965849
379,"03/25/2023, 17:09:53",104041.51920056138
380,"03/25/2023, 17:10:24",114185.0528883638
381,"03/25/2023, 17:10:54",106238.3146492501
382,"03/25/2023, 17:11:24",101763.21525179036
383,"03/25/2023, 17:11:54",122509.95398888044
384,"03/25/2023, 17:12:24",105551.8882499002
385,"03/25/2023, 17:12:54",112822.89230000184
386,"03/25/2023, 17:13:25",112648.5900294746
387,"03/25/2023, 17:13:55",113874.13825986034
388,"03/25/2023, 17:14:25",108474.2076549237
389,"03/25/2023, 17:14:55",132064.815781193
390,"03/25/2023, 17:15:25",99746.28862216928
391,"03/25/2023, 17:15:55",113590.72525165064
392,"03/25/2023, 17:16:25",114105.32273680848
393,"03/25/2023, 17:16:56",107013.7266618797
394,"03/25/2023, 17:17:26",117337.57853728246
395,"03/25/2023, 17:17:56",110773.83099731772
396,"03/25/2023, 17:18:26",115292.44496836436
397,"03/25/2023, 17:18:56",99247.79406379689
398,"03/25/2023, 17:19:26",123996.432216337
399,"03/25/2023, 17:19:56",116599.72638309856
400,"03/25/2023, 17:20:26",123074.39384593224
401,"03/25/2023, 17:20:56",103139.08008361186
402,"03/25/2023, 17:21:27",112095.48754842817
403,"03/25/2023, 17:21:57",119187.68254649996
404,"03/25/2023, 17:22:27",120312.29478978582
405,"03/25/2023, 17:22:57",132130.3782915549
406,"03/25/2023, 17:23:27",102728.7084906365
407,"03/25/2023, 17:23:57",107238.49308514775
408,"03/25/2023, 17:24:27",114349.3764167268
409,"03/25/2023, 17:24:57",99498.4096551972
410,"03/25/2023, 17:25:27",111624.24897107384
411,"03/25/2023, 17:25:57",107941.71409289938
412,"03/25/2023, 17:26:27",111642.35010767418
413,"03/25/2023, 17:26:58",108858.34856555008
414,"03/25/2023, 17:27:28",104984.90407305352
415,"03/25/2023, 17:27:58",119470.23319716408
416,"03/25/2023, 17:28:28",113239.47422596996
417,"03/25/2023, 17:28:58",108168.29994316492
418,"03/25/2023, 17:29:28",109599.64565673824
419,"03/25/2023, 17:29:58",108355.6518625756
420,"03/25/2023, 17:30:28",105635.61349060856
421,"03/25/2023, 17:30:58",123168.7890114923
422,"03/25/2023, 17:31:28",112411.83285053086
423,"03/25/2023, 17:31:59",109416.56789398528
424,"03/25/2023, 17:32:29",118177.3055691638
425,"03/25/2023, 17:32:59",112290.35200498054
426,"03/25/2023, 17:33:29",118540.86622803244
427,"03/25/2023, 17:33:59",112979.97304539032
428,"03/25/2023, 17:34:29",122205.72472431886
429,"03/25/2023, 17:34:59",111583.68838855908
430,"03/25/2023, 17:35:29",106190.82544259077
431,"03/25/2023, 17:35:59",121712.50983043104
432,"03/25/2023, 17:36:29",113179.87252500946
433,"03/25/2023, 17:36:59",109796.92709067228
434,"03/25/2023, 17:37:29",117331.01795627728
435,"03/25/2023, 17:38:00",110628.55723549964
436,"03/25/2023, 17:38:30",107768.98477854604
437,"03/25/2023, 17:39:00",122954.5719386178
438,"03/25/2023, 17:39:30",110958.50117446744
439,"03/25/2023, 17:40:00",111660.3932022249
440,"03/25/2023, 17:40:30",114414.67289092756
441,"03/25/2023, 17:41:00",109948.59246294443
442,"03/25/2023, 17:41:30",118459.82988089776
443,"03/25/2023, 17:42:00",121171.02590418086
444,"03/25/2023, 17:42:30",111581.36637395776
445,"03/25/2023, 17:43:00",115953.23762406818
446,"03/25/2023, 17:43:30",101740.907480229
447,"03/25/2023, 17:44:01",112690.44300387212
448,"03/25/2023, 17:44:31",128156.44228177484
449,"03/25/2023, 17:45:01",98094.80421619018
450,"03/25/2023, 17:45:31",112520.39077511102
451,"03/25/2023, 17:46:01",109420.79415347886
452,"03/25/2023, 17:46:31",101955.31131878162
453,"03/25/2023, 17:47:01",120307.21235757844
454,"03/25/2023, 17:47:31",109060.88172395638
455,"03/25/2023, 17:48:01",118816.36240046869
456,"03/25/2023, 17:48:31",112866.70456776844
457,"03/25/2023, 17:49:01",101381.91740373464
458,"03/25/2023, 17:49:32",104872.29468036682
459,"03/25/2023, 17:50:02",107399.33425684708
460,"03/25/2023, 17:50:32",100790.58101144349
461,"03/25/2023, 17:51:02",118688.96276265023
462,"03/25/2023, 17:51:32",87574.03362808566
463,"03/25/2023, 17:52:02",97692.98093653026
464,"03/25/2023, 17:52:32",92872.3176363886
465,"03/25/2023, 17:53:02",87277.63844476937
466,"03/25/2023, 17:53:32",90777.9035401356
467,"03/25/2023, 17:54:02",96552.84582295873
468,"03/25/2023, 17:54:32",88442.18519423142
469,"03/25/2023, 17:55:03",89770.39550765353
470,"03/25/2023, 17:55:33",98149.32881775589
471,"03/25/2023, 17:56:03",92627.67904561562
472,"03/25/2023, 17:56:33",100742.94079566954
473,"03/25/2023, 17:57:03",96619.57854684412
474,"03/25/2023, 17:57:33",98111.89136317409
475,"03/25/2023, 17:58:03",103987.13579584398
476,"03/25/2023, 17:58:33",101557.4041312158
477,"03/25/2023, 17:59:03",110108.89961452589
478,"03/25/2023, 17:59:33",105710.64755805708
479,"03/25/2023, 18:00:03",100525.66761762982
480,"03/25/2023, 18:00:34",103752.83118453568
481,"03/25/2023, 18:01:04",112234.01146891896
482,"03/25/2023, 18:01:34",119113.88711065204
483,"03/25/2023, 18:02:04",110657.57343729856
484,"03/25/2023, 18:02:34",106539.44578305692
485,"03/25/2023, 18:03:04",112137.42085036126
486,"03/25/2023, 18:03:34",102751.5036310642
487,"03/25/2023, 18:04:04",110791.47744347824
488,"03/25/2023, 18:04:34",120058.14427698348
489,"03/25/2023, 18:05:04",109957.67379852012
490,"03/25/2023, 18:05:34",107605.47051268491
491,"03/25/2023, 18:06:04",112173.42837502304
492,"03/25/2023, 18:06:35",123131.93596883642
493,"03/25/2023, 18:07:05",115742.42369093157
494,"03/25/2023, 18:07:35",112657.6615527841
495,"03/25/2023, 18:08:05",110446.29739152674
496,"03/25/2023, 18:08:35",117135.473245551
497,"03/25/2023, 18:09:05",120877.54501186265
498,"03/25/2023, 18:09:35",110777.61836578332
499,"03/25/2023, 18:10:05",119330.72805004756
500,"03/25/2023, 18:10:35",107076.681330637
501,"03/25/2023, 18:11:05",109078.1208779124
502,"03/25/2023, 18:11:35",124953.57205671594
503,"03/25/2023, 18:12:06",104877.59047688244
504,"03/25/2023, 18:12:36",108287.23907913548
505,"03/25/2023, 18:13:06",111882.20746382631
506,"03/25/2023, 18:13:36",105395.30667008426
507,"03/25/2023, 18:14:06",131753.4885385779
508,"03/25/2023, 18:14:36",129747.409785078
509,"03/25/2023, 18:15:06",98219.27896711612
510,"03/25/2023, 18:15:36",107697.8124199533
511,"03/25/2023, 18:16:06",109362.20261701402
512,"03/25/2023, 18:16:36",110382.44264704818
513,"03/25/2023, 18:17:06",130557.18934342769
514,"03/25/2023, 18:17:37",95885.39235511958
515,"03/27/2023, 13:16:07",104413.20931652511
516,"03/27/2023, 13:16:37",105771.38543460645
517,"03/27/2023, 13:17:07",103772.55220220234
518,"03/27/2023, 13:17:38",105454.38428694475
519,"03/27/2023, 13:18:08",111023.1440519498
520,"03/27/2023, 13:18:38",111282.64523252942
521,"03/27/2023, 13:19:08",122737.81831176102
522,"03/27/2023, 13:19:38",122584.03182688136
523,"03/27/2023, 13:20:08",95299.88478160434
524,"03/27/2023, 13:20:38",111364.79718444467
525,"03/27/2023, 13:21:09",99181.2792054843
526,"03/27/2023, 13:21:39",112412.77965106993
527,"03/27/2023, 13:22:09",131795.05130272766
528,"03/27/2023, 13:22:39",97206.47530442796
529,"03/27/2023, 13:23:09",129679.16447540258
530,"03/27/2023, 13:23:39",89449.3764069301
531,"03/27/2023, 13:24:10",72297.68816073368
532,"03/27/2023, 13:24:40",69886.2064797956
533,"03/27/2023, 13:25:10",78310.02914908859
534,"03/27/2023, 13:25:40",90814.44475229604
535,"03/27/2023, 13:26:10",123752.4419003754
536,"03/27/2023, 13:26:40",101604.1249875344
537,"03/27/2023, 13:27:11",100986.67699056602
538,"03/27/2023, 13:27:41",113529.48257389084
539,"03/27/2023, 13:28:11",113246.74195538412
540,"03/27/2023, 13:28:41",110697.34371660558
541,"03/27/2023, 13:29:11",107604.7490616506
542,"03/27/2023, 13:29:41",117093.36303812575
543,"03/27/2023, 13:30:11",105380.37016834608
544,"03/27/2023, 13:30:42",99586.35516825362
545,"03/27/2023, 13:31:12",107743.13544410426
546,"03/27/2023, 13:31:42",112232.2076750236
547,"03/27/2023, 13:32:12",107025.5727282055
548,"03/27/2023, 13:32:42",107918.06220717033
549,"03/27/2023, 13:33:12",111331.42300595086
550,"03/27/2023, 13:33:42",113042.20942299571
551,"03/27/2023, 13:34:13",117042.78679271616
552,"03/27/2023, 13:34:43",102490.53352237334
553,"03/27/2023, 13:35:13",111887.6298219458
554,"03/27/2023, 13:35:43",116442.02632331917
555,"03/27/2023, 13:36:13",104420.4584459043
556,"03/27/2023, 13:36:43",115786.67784329882
557,"03/27/2023, 13:37:13",111284.93431783048
558,"03/27/2023, 13:37:43",111249.47195602952
