,Date,ReacEc_L3
0,"03/25/2023, 10:35:28",15.66
1,"03/25/2023, 10:35:58",15.660000000011424
2,"03/25/2023, 10:36:28",15.66000000001156
3,"03/25/2023, 10:36:58",15.660000000000068
4,"03/25/2023, 10:37:28",15.660000000004011
5,"03/25/2023, 10:37:58",15.660000000004011
6,"03/25/2023, 10:38:29",15.660000000004011
7,"03/25/2023, 10:38:59",15.660000000004011
8,"03/25/2023, 10:39:29",15.660000000004011
9,"03/25/2023, 10:39:59",15.660000000004011
10,"03/25/2023, 10:40:29",15.660000000004011
11,"03/25/2023, 10:40:59",15.660000000004011
12,"03/25/2023, 10:41:30",15.660000000004011
13,"03/25/2023, 10:42:00",15.660000000004011
14,"03/25/2023, 10:42:30",15.660000000004011
15,"03/25/2023, 10:43:00",15.660000000004011
16,"03/25/2023, 10:43:30",15.660000000004011
17,"03/25/2023, 10:44:00",15.660000000004011
18,"03/25/2023, 10:44:31",15.660000000004011
19,"03/25/2023, 10:45:01",15.660000000004011
20,"03/25/2023, 10:45:31",15.660000000004011
21,"03/25/2023, 10:46:01",15.660000000004011
22,"03/25/2023, 10:46:31",15.660000000004011
23,"03/25/2023, 10:47:01",15.660000000004011
24,"03/25/2023, 10:47:31",15.660000000004011
25,"03/25/2023, 10:48:02",15.660000000004011
26,"03/25/2023, 10:48:32",15.660000000004011
27,"03/25/2023, 10:49:02",15.660000000004011
28,"03/25/2023, 10:49:32",15.660000000004011
29,"03/25/2023, 10:50:02",15.660000000004011
30,"03/25/2023, 10:50:32",15.660000000004011
31,"03/25/2023, 10:51:02",15.660000000004011
32,"03/25/2023, 10:51:33",15.660000000004011
33,"03/25/2023, 10:52:03",15.660000000004011
34,"03/25/2023, 10:52:33",15.660000000004011
35,"03/25/2023, 10:53:03",15.660000000004011
36,"03/25/2023, 10:53:33",15.660000000004011
37,"03/25/2023, 10:54:03",15.660000000004011
38,"03/25/2023, 10:54:34",15.660000000004011
39,"03/25/2023, 10:55:04",15.660000000004011
40,"03/25/2023, 10:55:34",15.660000000004011
41,"03/25/2023, 10:56:04",15.660000000004011
42,"03/25/2023, 10:56:34",15.660000000004011
43,"03/25/2023, 10:57:04",15.660000000004011
44,"03/25/2023, 10:57:35",15.660000000004011
45,"03/25/2023, 10:58:05",15.660000000004011
46,"03/25/2023, 10:58:35",15.660000000004011
47,"03/25/2023, 10:59:05",15.660000000004011
48,"03/25/2023, 10:59:35",15.660000000004011
49,"03/25/2023, 11:00:05",15.660000000004011
50,"03/25/2023, 11:00:35",15.660000000004011
51,"03/25/2023, 11:01:06",15.660000000004011
52,"03/25/2023, 11:01:36",15.660000000004011
53,"03/25/2023, 11:02:06",15.660000000004011
54,"03/25/2023, 11:02:36",15.660000000004011
55,"03/25/2023, 11:03:06",15.660000000004011
56,"03/25/2023, 11:03:37",15.660000000004011
57,"03/25/2023, 11:04:07",15.660000000004011
58,"03/25/2023, 11:04:37",15.660000000004011
59,"03/25/2023, 11:05:07",15.660000000004011
60,"03/25/2023, 11:05:37",15.660000000004011
61,"03/25/2023, 11:06:07",15.660000000004011
62,"03/25/2023, 11:06:37",15.660000000004011
63,"03/25/2023, 11:07:08",15.660000000004011
64,"03/25/2023, 11:07:38",15.660000000004011
65,"03/25/2023, 11:08:08",15.660000000004011
66,"03/25/2023, 11:08:38",15.660000000004011
67,"03/25/2023, 11:09:08",15.660000000004011
68,"03/25/2023, 11:09:38",15.660000000004011
69,"03/25/2023, 11:10:09",15.660000000004011
70,"03/25/2023, 11:10:39",15.660000000004011
71,"03/25/2023, 11:11:09",15.660000000004011
72,"03/25/2023, 11:11:39",15.660000000004011
73,"03/25/2023, 11:12:09",15.660000000004011
74,"03/25/2023, 11:12:39",15.660000000004011
75,"03/25/2023, 11:13:10",15.660000000004011
76,"03/25/2023, 11:13:40",15.660000000004011
77,"03/25/2023, 11:14:10",15.660000000004011
78,"03/25/2023, 11:14:40",15.660000000004011
79,"03/25/2023, 11:15:10",15.778992063495975
80,"03/25/2023, 11:15:40",15.963809523813126
81,"03/25/2023, 11:16:11",15.963809523813126
82,"03/25/2023, 11:16:41",15.963809523813126
83,"03/25/2023, 11:17:11",15.963809523813126
84,"03/25/2023, 11:17:41",15.963809523813126
85,"03/25/2023, 11:18:11",15.963809523813126
86,"03/25/2023, 11:18:41",15.963809523813126
87,"03/25/2023, 11:19:12",15.963809523813126
88,"03/25/2023, 11:19:42",15.963809523813126
89,"03/25/2023, 11:20:12",15.963809523813126
90,"03/25/2023, 11:20:42",15.963809523813126
91,"03/25/2023, 11:21:12",15.963809523813126
92,"03/25/2023, 11:21:42",15.963809523813126
93,"03/25/2023, 11:22:12",15.963809523813126
94,"03/25/2023, 11:22:43",15.963809523813126
95,"03/25/2023, 11:23:13",15.963809523813126
96,"03/25/2023, 11:23:43",15.963809523813126
97,"03/25/2023, 11:24:13",15.963809523813126
98,"03/25/2023, 11:24:43",15.963809523813126
99,"03/25/2023, 11:25:13",15.963809523813126
100,"03/25/2023, 11:25:43",15.963809523813126
101,"03/25/2023, 11:26:13",15.963809523813126
102,"03/25/2023, 11:26:43",15.963809523813126
103,"03/25/2023, 11:27:14",15.963809523813126
104,"03/25/2023, 11:27:44",15.963809523813126
105,"03/25/2023, 11:28:14",15.963809523813126
106,"03/25/2023, 11:28:44",15.963809523813126
107,"03/25/2023, 11:29:14",15.963809523813126
108,"03/25/2023, 11:29:44",15.963809523813126
109,"03/25/2023, 11:30:14",15.963809523813126
110,"03/25/2023, 11:30:44",15.963809523813126
111,"03/25/2023, 11:31:14",15.963809523813126
112,"03/25/2023, 11:31:44",15.963809523813126
113,"03/25/2023, 11:32:14",15.963809523813126
114,"03/25/2023, 11:32:44",15.963809523813126
