,Date,H_TDH_U_L2_N
0,"03/25/2023, 10:35:28",6.080542888736474
1,"03/25/2023, 10:35:58",5.907459502454394
2,"03/25/2023, 10:36:28",5.175363894955599
3,"03/25/2023, 10:36:58",5.189215660227285
4,"03/25/2023, 10:37:28",5.483338925240147
5,"03/25/2023, 10:37:58",6.995030471251569
6,"03/25/2023, 10:38:29",6.647390052902688
7,"03/25/2023, 10:38:59",6.668929399276066
8,"03/25/2023, 10:39:29",5.907872494083253
9,"03/25/2023, 10:39:59",6.417637024919946
10,"03/25/2023, 10:40:29",5.776783568843103
11,"03/25/2023, 10:40:59",6.345375991925378
12,"03/25/2023, 10:41:30",7.60021662258109
13,"03/25/2023, 10:42:00",6.080187265070301
14,"03/25/2023, 10:42:30",7.305845555478211
15,"03/25/2023, 10:43:00",6.593657489906724
16,"03/25/2023, 10:43:30",6.012558349575385
17,"03/25/2023, 10:44:00",5.778868021717944
18,"03/25/2023, 10:44:31",6.278806967722757
19,"03/25/2023, 10:45:01",6.37386351454824
20,"03/25/2023, 10:45:31",7.288475114854517
21,"03/25/2023, 10:46:01",6.155227568564666
22,"03/25/2023, 10:46:31",6.390075925797019
23,"03/25/2023, 10:47:01",6.627471947654182
24,"03/25/2023, 10:47:31",6.752770726019769
25,"03/25/2023, 10:48:02",6.534134780036195
26,"03/25/2023, 10:48:32",6.234205171933732
27,"03/25/2023, 10:49:02",6.9985045593763004
28,"03/25/2023, 10:49:32",6.250185977307528
29,"03/25/2023, 10:50:02",5.450914102742586
30,"03/25/2023, 10:50:32",5.342754159125711
31,"03/25/2023, 10:51:02",5.65449566685229
32,"03/25/2023, 10:51:33",5.536608276486151
33,"03/25/2023, 10:52:03",5.405056139496031
34,"03/25/2023, 10:52:33",5.614891062230265
35,"03/25/2023, 10:53:03",5.541471999860781
36,"03/25/2023, 10:53:33",5.377495040373102
37,"03/25/2023, 10:54:03",4.864951239036615
38,"03/25/2023, 10:54:34",5.008546881525826
39,"03/25/2023, 10:55:04",5.035672247561922
40,"03/25/2023, 10:55:34",4.7632762599192535
41,"03/25/2023, 10:56:04",5.311487366003062
42,"03/25/2023, 10:56:34",5.361282629124321
43,"03/25/2023, 10:57:04",5.059731779896978
44,"03/25/2023, 10:57:35",4.838779775163581
45,"03/25/2023, 10:58:05",4.924242343032162
46,"03/25/2023, 10:58:35",5.243858450508141
47,"03/25/2023, 10:59:05",5.052088786022555
48,"03/25/2023, 10:59:35",5.054404844772378
49,"03/25/2023, 11:00:05",4.832526416539049
50,"03/25/2023, 11:00:35",4.988628776277318
51,"03/25/2023, 11:01:06",5.169976176388694
52,"03/25/2023, 11:01:36",5.404592927746066
53,"03/25/2023, 11:02:06",5.0009038876514005
54,"03/25/2023, 11:02:36",5.112074707643049
55,"03/25/2023, 11:03:06",4.8751418975358485
56,"03/25/2023, 11:03:37",4.950877018655158
57,"03/25/2023, 11:04:07",5.496772065989142
58,"03/25/2023, 11:04:37",5.108369013643326
59,"03/25/2023, 11:05:07",5.072933314770988
60,"03/25/2023, 11:05:37",4.9652483594739945
61,"03/25/2023, 11:06:07",5.128518724766812
62,"03/25/2023, 11:06:37",5.202632604761243
63,"03/25/2023, 11:07:08",5.492834766114433
64,"03/25/2023, 11:07:38",5.026148928024503
65,"03/25/2023, 11:08:08",5.144267924265626
66,"03/25/2023, 11:08:38",4.925400372407076
67,"03/25/2023, 11:09:08",4.87004656828623
68,"03/25/2023, 11:09:38",5.128981936516777
69,"03/25/2023, 11:10:09",6.168429103438672
70,"03/25/2023, 11:10:39",5.669781654601142
